"LakeID","LocationID","LocationName","County","Y_Coordinate","X_Coordinate","Type","DEC.Region","LocationType","Horz_Method","Horz_Datum","Report_LocationName"
"0102UWB5219","0102UWB5219_C","Unnamed Water Centroid","Niagara",43.085499,-78.491898,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5471","0103UWB5471_C","Unnamed Water Centroid","Erie",42.648701,-78.491699,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5716","0104UWB5716_C","Unnamed Water Centroid","Cattaraugus",42.435299,-78.491303,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5719","0104UWB5719_C","Unnamed Water Centroid","Cattaraugus",42.458099,-78.490196,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5218","0102UWB5218_C","Unnamed Water Centroid","Niagara",43.0863,-78.489998,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5510","0201UWB5510_C","Unnamed Water Centroid","Cattaraugus",42.403198,-78.489899,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5436","0103UWB5436_C","Unnamed Water Centroid","Erie",42.586899,-78.4879,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5485","0103UWB5485_C","Unnamed Water Centroid","Erie",42.700699,-78.486504,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0301UWB5481","0301UWB5481_C","Unnamed Water Centroid","Niagara",43.305302,-78.486298,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5507","0201UWB5507_C","Unnamed Water Centroid","Cattaraugus",42.415298,-78.486198,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5714","0201UWB5714_C","Unnamed Water Centroid","Cattaraugus",42.418201,-78.484802,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB0053","0103UWB0053_C","Unnamed Water Centroid","Erie",42.583698,-78.484398,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5474","0103UWB5474_C","Unnamed Water Centroid","Erie",42.672901,-78.484299,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5437","0103UWB5437_C","Unnamed Water Centroid","Erie",42.5854,-78.482697,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5488","0103UWB5488_C","Unnamed Water Centroid","Erie",42.672199,-78.482498,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5440","0103UWB5440_C","Unnamed Water Centroid","Erie",42.595001,-78.482201,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5473","0103UWB5473_C","Unnamed Water Centroid","Erie",42.674,-78.481796,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5445","0103UWB5445_C","Unnamed Water Centroid","Erie",42.605999,-78.480698,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5485","0201UWB5485_C","Unnamed Water Centroid","Cattaraugus",42.077702,-78.480103,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5508","0201UWB5508_C","Unnamed Water Centroid","Cattaraugus",42.415199,-78.480103,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5441","0103UWB5441_C","Unnamed Water Centroid","Erie",42.596901,-78.480003,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5427","0104UWB5427_C","Unnamed Water Centroid","Cattaraugus",42.516399,-78.479896,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5426","0104UWB5426_C","Unnamed Water Centroid","Cattaraugus",42.517502,-78.479797,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5472","0103UWB5472_C","Unnamed Water Centroid","Erie",42.650902,-78.479401,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5509","0201UWB5509_C","Unnamed Water Centroid","Cattaraugus",42.409802,-78.479401,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5444","0103UWB5444_C","Unnamed Water Centroid","Erie",42.604301,-78.478203,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5448","0103UWB5448_C","Unnamed Water Centroid","Erie",42.6161,-78.477402,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5484","0103UWB5484_C","Unnamed Water Centroid","Erie",42.7015,-78.477303,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5125","0102UWB5125_C","Unnamed Water Centroid","Erie",42.903999,-78.476601,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5514","0201UWB5514_C","Unnamed Water Centroid","Cattaraugus",42.379799,-78.476097,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5443","0103UWB5443_C","Unnamed Water Centroid","Erie",42.604099,-78.475899,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5511","0201UWB5511_C","Unnamed Water Centroid","Cattaraugus",42.399101,-78.475403,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5439","0103UWB5439_C","Unnamed Water Centroid","Erie",42.587601,-78.475197,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5478","0201UWB5478_C","Unnamed Water Centroid","Cattaraugus",42.317299,-78.473801,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5223","0102UWB5223_C","Unnamed Water Centroid","Erie",42.898601,-78.473,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5486","0201UWB5486_C","Unnamed Water Centroid","Cattaraugus",42.070202,-78.470001,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5132","0102UWB5132_C","Unnamed Water Centroid","Erie",42.958698,-78.469902,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5715","0104UWB5715_C","Unnamed Water Centroid","Cattaraugus",42.431,-78.469803,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5475","0103UWB5475_C","Unnamed Water Centroid","Erie",42.673698,-78.469597,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5489","0103UWB5489_C","Unnamed Water Centroid","Erie",42.6451,-78.467796,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5133","0102UWB5133_C","Unnamed Water Centroid","Erie",42.9818,-78.4674,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5487","0201UWB5487_C","Unnamed Water Centroid","Cattaraugus",42.071301,-78.466499,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0301UWB5491","0301UWB5491_C","Unnamed Water Centroid","Niagara",43.208698,-78.465103,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0301UWB0177B","0301UWB0177B_C","Unnamed Water Centroid","Orleans",43.362701,-78.462502,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0102UWB5211","0102UWB5211_C","Unnamed Water Centroid","Orleans",43.130699,-78.462303,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0301UWB5478","0301UWB5478_C","Unnamed Water Centroid","Orleans",43.280499,-78.4608,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0102UWB5212","0102UWB5212_C","Unnamed Water Centroid","Orleans",43.134899,-78.459999,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0201UWB5458","0201UWB5458_C","Unnamed Water Centroid","Cattaraugus",42.158501,-78.457497,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5213","0102UWB5213_C","Unnamed Water Centroid","Orleans",43.136601,-78.457298,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0102UWB5126","0102UWB5126_C","Unnamed Water Centroid","Genesee",42.885101,-78.450699,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0301UWB5480","0301UWB5480_C","Unnamed Water Centroid","Orleans",43.293098,-78.4496,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0104UWB5428","0104UWB5428_C","Unnamed Water Centroid","Wyoming",42.526199,-78.448898,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5484","0201UWB5484_C","Unnamed Water Centroid","Cattaraugus",42.110901,-78.447197,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5481","0103UWB5481_C","Unnamed Water Centroid","Wyoming",42.6907,-78.446602,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5721","0104UWB5721_C","Unnamed Water Centroid","Cattaraugus",42.4664,-78.445,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5459","0201UWB5459_C","Unnamed Water Centroid","Cattaraugus",42.1455,-78.4431,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5512","0201UWB5512_C","Unnamed Water Centroid","Cattaraugus",42.3927,-78.441902,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5476","0103UWB5476_C","Unnamed Water Centroid","Wyoming",42.653599,-78.441399,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0301UWB5493","0301UWB5493_C","Unnamed Water Centroid","Orleans",43.173901,-78.441101,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0102UWB5127","0102UWB5127_C","Unnamed Water Centroid","Genesee",42.887901,-78.440804,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0103UWB5482","0103UWB5482_C","Unnamed Water Centroid","Wyoming",42.717899,-78.4403,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5483","0103UWB5483_C","Unnamed Water Centroid","Wyoming",42.7244,-78.439903,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5134","0102UWB5134_C","Unnamed Water Centroid","Genesee",42.993401,-78.4384,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0201UWB5453","0201UWB5453_C","Unnamed Water Centroid","Cattaraugus",42.2379,-78.437798,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5477","0201UWB5477_C","Unnamed Water Centroid","Cattaraugus",42.345402,-78.434403,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5168","0103UWB5168_C","Unnamed Water Centroid","Wyoming",42.793301,-78.4328,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB0106","0201UWB0106_C","Unnamed Water Centroid","Cattaraugus",42.063499,-78.432701,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0301UWB5775","0301UWB5775_C","Unnamed Water Centroid","Genesee",43.111099,-78.432602,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0102UWB0007","0102UWB0007_C","Unnamed Water Centroid","Genesee",42.884399,-78.432198,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0104UWB5720","0104UWB5720_C","Unnamed Water Centroid","Cattaraugus",42.442799,-78.432198,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0301UWB0172B","0301UWB0172B_C","Unnamed Water Centroid","Orleans",43.220501,-78.430901,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0104UWB5722","0104UWB5722_C","Unnamed Water Centroid","Cattaraugus",42.4534,-78.429497,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5430","0104UWB5430_C","Unnamed Water Centroid","Cattaraugus",42.500702,-78.428803,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5429","0104UWB5429_C","Unnamed Water Centroid","Cattaraugus",42.501598,-78.423798,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5136","0102UWB5136_C","Unnamed Water Centroid","Genesee",43.0009,-78.422699,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0201UWB5513","0201UWB5513_C","Unnamed Water Centroid","Cattaraugus",42.390499,-78.422096,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5432","0104UWB5432_C","Unnamed Water Centroid","Wyoming",42.5588,-78.421501,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5433","0104UWB5433_C","Unnamed Water Centroid","Wyoming",42.5621,-78.420097,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5461","0201UWB5461_C","Unnamed Water Centroid","Cattaraugus",42.2528,-78.418999,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5488","0201UWB5488_C","Unnamed Water Centroid","Cattaraugus",42.074101,-78.4161,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5214","0102UWB5214_C","Unnamed Water Centroid","Genesee",43.027,-78.415199,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0301UWB5494","0301UWB5494_C","Unnamed Water Centroid","Orleans",43.141499,-78.4151,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0103UWB5172","0103UWB5172_C","Unnamed Water Centroid","Wyoming",42.774799,-78.412003,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5724","0104UWB5724_C","Unnamed Water Centroid","Cattaraugus",42.491901,-78.410797,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5479","0201UWB5479_C","Unnamed Water Centroid","Cattaraugus",42.250198,-78.410599,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5454","0201UWB5454_C","Unnamed Water Centroid","Cattaraugus",42.223301,-78.4086,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0301UWB5492","0301UWB5492_C","Unnamed Water Centroid","Orleans",43.211601,-78.401199,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0103UWB5490","0103UWB5490_C","Unnamed Water Centroid","Wyoming",42.647098,-78.400597,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5463","0201UWB5463_C","Unnamed Water Centroid","Cattaraugus",42.3139,-78.399696,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5455","0201UWB5455_C","Unnamed Water Centroid","Cattaraugus",42.220799,-78.399399,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5477","0103UWB5477_C","Unnamed Water Centroid","Wyoming",42.657799,-78.398697,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5135","0102UWB5135_C","Unnamed Water Centroid","Genesee",42.9916,-78.398399,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0301UWB5216","0301UWB5216_C","Unnamed Water Centroid","Genesee",43.081501,-78.396599,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0301UWB0172","0301UWB0172_C","Unnamed Water Centroid","Orleans",43.321301,-78.391998,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0301UWB0167F","0301UWB0167F_C","Unnamed Water Centroid","Orleans",43.2267,-78.3899,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0301UWB0166L","0301UWB0166L_C","Unnamed Water Centroid","Orleans",43.266399,-78.389801,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0104UWB5723","0104UWB5723_C","Unnamed Water Centroid","Cattaraugus",42.459999,-78.388298,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5479","0103UWB5479_C","Unnamed Water Centroid","Wyoming",42.669399,-78.383003,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5434","0104UWB5434_C","Unnamed Water Centroid","Wyoming",42.562,-78.3825,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5480","0103UWB5480_C","Unnamed Water Centroid","Wyoming",42.6726,-78.381897,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5456","0201UWB5456_C","Unnamed Water Centroid","Cattaraugus",42.183601,-78.3806,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5489","0201UWB5489_C","Unnamed Water Centroid","Cattaraugus",42.083801,-78.3806,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5478","0103UWB5478_C","Unnamed Water Centroid","Wyoming",42.664902,-78.379799,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0301UWB0167I","0301UWB0167I_C","Unnamed Water Centroid","Orleans",43.2299,-78.378502,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0301UWB5468","0301UWB5468_C","Ringneck Marsh Centroid","Orleans",43.137199,-78.377998,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0104UWB0136","0104UWB0136_C","Unnamed Water Centroid","Cattaraugus",42.509399,-78.376701,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5431","0104UWB5431_C","Unnamed Water Centroid","Cattaraugus",42.511902,-78.376099,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0301UWB0167B","0301UWB0167B_C","Unnamed Water Centroid","Orleans",43.2318,-78.375397,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0301UWB0167C","0301UWB0167C_C","Unnamed Water Centroid","Orleans",43.230301,-78.375198,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0301UWB0167D","0301UWB0167D_C","Unnamed Water Centroid","Orleans",43.232201,-78.372704,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0104UWB0140","0104UWB0140_C","Unnamed Water Centroid","Cattaraugus",42.494598,-78.371101,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5192","0102UWB5192_C","Unnamed Water Centroid","Genesee",42.869701,-78.368897,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0103UWB5282","0103UWB5282_C","Unnamed Water Centroid","Wyoming",42.664501,-78.3685,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5506","0201UWB5506_C","Unnamed Water Centroid","Cattaraugus",42.3409,-78.3675,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5142","0102UWB5142_C","Unnamed Water Centroid","Genesee",42.8857,-78.364998,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0104UWB5504","0104UWB5504_C","Unnamed Water Centroid","Wyoming",42.591202,-78.3647,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5505","0201UWB5505_C","Unnamed Water Centroid","Cattaraugus",42.250599,-78.363602,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0301UWB0166M","0301UWB0166M_C","Unnamed Water Centroid","Orleans",43.235298,-78.363197,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0104UWB0143","0104UWB0143_C","Unnamed Water Centroid","Cattaraugus",42.490398,-78.362198,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5497","0201UWB5497_C","Unnamed Water Centroid","Cattaraugus",42.302799,-78.361999,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5290","0103UWB5290_C","Unnamed Water Centroid","Wyoming",42.6535,-78.361397,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5141","0102UWB5141_C","Unnamed Water Centroid","Genesee",42.931599,-78.360496,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0201UWB5521","0201UWB5521_C","Unnamed Water Centroid","Cattaraugus",42.063099,-78.359901,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5726","0104UWB5726_C","Unnamed Water Centroid","Cattaraugus",42.396599,-78.3591,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5509","0104UWB5509_C","Unnamed Water Centroid","Wyoming",42.521,-78.356796,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5612","0104UWB5612_C","Unnamed Water Centroid","Cattaraugus",42.495701,-78.356598,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5727","0104UWB5727_C","Unnamed Water Centroid","Cattaraugus",42.4077,-78.356499,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5725","0104UWB5725_C","Unnamed Water Centroid","Cattaraugus",42.400002,-78.354401,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5283","0103UWB5283_C","Unnamed Water Centroid","Wyoming",42.662899,-78.351799,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5286","0103UWB5286_C","Unnamed Water Centroid","Wyoming",42.652599,-78.351501,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5293","0103UWB5293_C","Unnamed Water Centroid","Wyoming",42.643902,-78.350998,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5284","0103UWB5284_C","Unnamed Water Centroid","Wyoming",42.654499,-78.3507,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5522","0201UWB5522_C","Unnamed Water Centroid","Cattaraugus",42.041199,-78.350304,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5285","0103UWB5285_C","Unnamed Water Centroid","Wyoming",42.651798,-78.349197,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5287","0103UWB5287_C","Unnamed Water Centroid","Wyoming",42.659199,-78.349197,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5503","0201UWB5503_C","Unnamed Water Centroid","Cattaraugus",42.278301,-78.348396,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5243","0103UWB5243_C","Unnamed Water Centroid","Wyoming",42.731998,-78.346802,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5519","0201UWB5519_C","Unnamed Water Centroid","Cattaraugus",42.099201,-78.3452,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5504","0201UWB5504_C","Unnamed Water Centroid","Cattaraugus",42.276798,-78.344597,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5276","0102UWB5276_C","Unnamed Water Centroid","Wyoming",42.669201,-78.344002,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5288","0103UWB5288_C","Unnamed Water Centroid","Wyoming",42.647999,-78.341904,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5277","0102UWB5277_C","Unnamed Water Centroid","Wyoming",42.6693,-78.341599,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0103UWB5289","0103UWB5289_C","Unnamed Water Centroid","Wyoming",42.647202,-78.341103,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5533","0201UWB5533_C","Unnamed Water Centroid","Cattaraugus",42.0173,-78.338097,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5524","0201UWB5524_C","Unnamed Water Centroid","Cattaraugus",42.013802,-78.337097,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5500","0201UWB5500_C","Unnamed Water Centroid","Cattaraugus",42.293499,-78.336098,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5500","0104UWB5500_C","Unnamed Water Centroid","Wyoming",42.5476,-78.334701,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5498","0104UWB5498_C","Unnamed Water Centroid","Wyoming",42.554401,-78.334503,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5512","0104UWB5512_C","Unnamed Water Centroid","Wyoming",42.554298,-78.333397,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5253","0102UWB5253_C","Unnamed Water Centroid","Wyoming",42.719002,-78.332001,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5494","0104UWB5494_C","Unnamed Water Centroid","Cattaraugus",42.511902,-78.3312,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5528","0201UWB5528_C","Unnamed Water Centroid","Cattaraugus",42.008099,-78.3302,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0403UWB5429","0403UWB5429_C","Unnamed Water Centroid","Cattaraugus",42.386299,-78.326897,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0301UWB0167L","0301UWB0167L_C","Unnamed Water Centroid","Genesee",43.094398,-78.326103,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0102UWB5246","0102UWB5246_C","Unnamed Water Centroid","Wyoming",42.746498,-78.325897,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0301UWB5504","0301UWB5504_C","Unnamed Water Centroid","Genesee",43.113899,-78.324303,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0301UWB0167N","0301UWB0167N_C","Unnamed Water Centroid","Genesee",43.062,-78.323998,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0301UWB5586","0301UWB5586_C","Unnamed Water Centroid","Genesee",43.121601,-78.323998,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0301UWB5505","0301UWB5505_C","Unnamed Water Centroid","Genesee",43.115601,-78.3227,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0104UWB5499","0104UWB5499_C","Unnamed Water Centroid","Wyoming",42.556,-78.322403,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0301UWB0167K","0301UWB0167K_C","Unnamed Water Centroid","Genesee",43.113499,-78.321297,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0102UWB5247","0102UWB5247_C","Unnamed Water Centroid","Wyoming",42.743401,-78.320503,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5510","0104UWB5510_C","Unnamed Water Centroid","Wyoming",42.584099,-78.319397,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0301UWB0166I","0301UWB0166I_C","Unnamed Water Centroid","Orleans",43.2444,-78.319,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0301UWB0166J","0301UWB0166J_C","Unnamed Water Centroid","Orleans",43.244099,-78.318901,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
"0104UWB5496","0104UWB5496_C","Unnamed Water Centroid","Wyoming",42.576698,-78.318603,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5497","0104UWB5497_C","Unnamed Water Centroid","Wyoming",42.565102,-78.318497,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5188","0102UWB5188_C","Unnamed Water Centroid","Wyoming",42.796001,-78.318001,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5511","0104UWB5511_C","Unnamed Water Centroid","Wyoming",42.582501,-78.317596,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5502","0104UWB5502_C","Unnamed Water Centroid","Wyoming",42.573898,-78.317398,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5503","0104UWB5503_C","Unnamed Water Centroid","Wyoming",42.5937,-78.313698,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5254","0102UWB5254_C","Unnamed Water Centroid","Wyoming",42.7141,-78.313103,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5495","0104UWB5495_C","Unnamed Water Centroid","Cattaraugus",42.509399,-78.3125,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5255","0102UWB5255_C","Unnamed Water Centroid","Wyoming",42.711399,-78.310501,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5523","0201UWB5523_C","Unnamed Water Centroid","Cattaraugus",42.060699,-78.310303,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0201UWB5529","0201UWB5529_C","Unnamed Water Centroid","Cattaraugus",42.002399,-78.309097,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0403UWB5435","0403UWB5435_C","Unnamed Water Centroid","Allegany",42.3484,-78.307602,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5295","0104UWB5295_C","Unnamed Water Centroid","Wyoming",42.661499,-78.306702,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0104UWB5508","0104UWB5508_C","Unnamed Water Centroid","Wyoming",42.5868,-78.306099,"Centroid",9,"Lake","Interpolation-Other","NAD83",""
"0102UWB5143","0102UWB5143_C","Unnamed Water Centroid","Genesee",42.884399,-78.305,"Centroid",8,"Lake","Interpolation-Other","NAD83",""
